2958078.0	 1004.1	  599.8	 1138.0	 1025.7	  581.5	  948.0	    0.4	    0.6	   -0.5	    0.4	  45.70	  45.40	.
2958080.0	 1004.2	  599.6	 1138.0	 1025.6	  581.7	  947.0	    0.9	   -0.0	   -0.7	    0.7	  45.70	  45.40	.
MSG	2958082.0 -16  !V TARGET_POS TARG1 (960, 600) 1 0
2958082.0	 1004.3	  599.6	 1137.0	 1025.5	  582.0	  946.0	    0.7	    0.0	   -0.9	    0.4	  45.70	  45.40	.
2958084.0	 1004.4	  599.6	 1137.0	 1025.5	  581.7	  946.0	    1.1	    1.3	   -0.9	   -0.6	  45.70	  45.40	.
2958086.0	 1004.3	  599.8	 1133.0	 1025.3	  581.7	  945.0	    1.8	    2.2	   -0.9	   -0.9	  45.70	  45.40	.
2958088.0	 1004.8	  600.1	 1133.0	 1025.3	  581.7	  944.0	    2.2	    2.4	   -1.3	   -0.9	  45.70	  45.40	.
2958090.0	 1004.9	  600.3	 1132.0	 1025.2	  581.5	  944.0	    2.4	    2.4	   -1.6	   -0.9	  45.70	  45.40	.
2958092.0	 1005.0	  600.4	 1131.0	 1024.9	  581.4	  944.0	    2.7	    2.9	   -1.3	   -0.4	  45.70	  45.40	.
2958094.0	 1005.4	  600.8	 1130.0	 1024.8	  581.5	  942.0	    3.1	    5.0	   -0.4	    0.4	  45.70	  45.40	.
2958096.0	 1005.8	  601.2	 1129.0	 1025.0	  581.5	  942.0	    2.0	    5.9	    0.2	    1.1	  45.70	  45.40	.
2958098.0	 1005.8	  602.2	 1129.0	 1024.9	  581.6	  942.0	    0.4	    4.6	   -0.4	    1.7	  45.70	  45.40	.
MSG	2958099.0 -16  !V TARGET_POS TARG1 (960, 600) 1 0
2958100.0	 1005.7	  602.2	 1129.0	 1024.9	  581.9	  942.0	   -0.5	    2.6	   -1.1	    1.8	  45.70	  45.40	.
2958102.0	 1005.7	  602.3	 1129.0	 1024.7	  582.0	  942.0	   -0.9	    1.5	   -0.7	    0.9	  45.70	  45.40	.
2958104.0	 1005.6	  602.5	 1129.0	 1024.6	  582.1	  941.0	   -0.9	    4.0	    0.5	   -0.4	  45.70	  45.40	.
2958106.0	 1005.4	  602.7	 1129.0	 1024.8	  581.9	  941.0	   -0.4	    6.8	    1.6	   -0.4	  45.70	  45.40	.
2958108.0	 1005.5	  604.0	 1128.0	 1025.1	  581.8	  941.0	    0.4	    7.9	    1.3	    0.2	  45.70	  45.40	.
2958110.0	 1005.6	  604.5	 1126.0	 1025.1	  582.1	  942.0	    0.5	    6.4	    0.5	    0.4	  45.70	  45.40	.
2958112.0	 1005.6	  605.0	 1126.0	 1025.0	  582.0	  942.0	    0.2	    3.7	   -0.2	    0.6	  45.70	  45.40	.
2958114.0	 1005.6	  605.2	 1124.0	 1025.2	  581.9	  939.0	   -0.5	    5.0	   -1.1	    0.9	  45.70	  45.40	.
MSG	2958115.0 -16  !V TARGET_POS TARG1 (960, 600) 1 0
2958116.0	 1005.6	  605.3	 1124.0	 1024.9	  582.3	  938.0	   -1.8	    7.3	   -1.5	    1.1	  45.70	  45.40	.
2958118.0	 1005.3	  606.9	 1124.0	 1024.6	  582.3	  938.0	   -2.6	    7.0	   -0.4	    0.7	  45.70	  45.40	.
2958120.0	 1004.9	  607.3	 1121.0	 1024.8	  582.2	  936.0	   -2.0	    3.9	    1.5	    0.0	  45.70	  45.40	.
